Unnamed: 0,text,humor,pred,result,good,bad,accuracy
101,(Laughter),,True,bad,,,
102,"But whatever the countries on the right are doing, they're doing a much better job than begging.",,True,bad,,,
103,So what are they doing?,,True,bad,,,
104,Turns out the secret has to do with a form at the DMV.,,True,bad,,,
105,And here is the story.,,False,bad,,,
106,The countries on the left have a form at the DMV that looks something like this.,,True,bad,,,
107,"""Check the box below if you want to participate in the organ donor program.""",,True,bad,,,
108,And what happens?,,True,bad,,,
109,"People don't check, and they don't join.",,False,bad,,,
110,"The countries on the right, the ones that give a lot, have a slightly different form.",,True,bad,,,
111,"It says, ""Check the box below if you don't want to participate ...""",,True,bad,,,
112,"Interestingly enough, when people get this, they again don't check, but now they join.",,True,bad,,,
113,"(Laughter) Now, think about what this means.",,False,bad,,,
114,"You know, we wake up in the morning and we feel we make decisions.",,False,bad,,,
115,We wake up in the morning and we open the closet; we feel that we decide what to wear.,,True,bad,,,
116,we open the refrigerator and we feel that we decide what to eat.,,False,bad,,,
117,"What this is actually saying, is that many of these decisions are not residing within us.",,False,bad,,,
118,They are residing in the person who is designing that form.,,False,bad,,,
119,"When you walk into the DMV, the person who designed the form will have a huge influence on what you'll end up doing.",,False,bad,,,
120,"Now, it's also very hard to intuit these results.",,False,bad,,,
121,Think about it for yourself.,,False,bad,,,
122,"How many of you believe that if you went to renew your license tomorrow, and you went to the DMV, and you encountered one of these forms, that it would actually change your own behavior?",,False,bad,,,
123,Very hard to think that it would influence us.,,False,bad,,,
124,"We can say, ""Oh, these funny Europeans, of course it would influence them.""",,True,bad,,,
125,"But when it comes to us, we have such a feeling that we're in the driver's seat, such a feeling that we're in control and we are making the decision, that it's very hard to even accept the idea that we actually have an illusion of making a decision, rather than an actual decision.",,False,bad,,,
126,"Now, you might say, ""These are decisions we don't care about.""",,False,bad,,,
127,"In fact, by definition, these are decisions about something that will happen to us after we die.",,False,bad,,,
128,How could we care about something less than about something that happens after we die?,,False,bad,,,
129,"So a standard economist, somebody who believes in rationality, would say, ""You know what?",,True,bad,,,
130,"The cost of lifting the pencil and marking a ""V"" is higher than the possible benefit of the decision, so that's why we get this effect.""",,False,bad,,,
131,"(Laughter) But, in fact, it's not because it's easy.",,True,bad,,,
132,It's not because it's trivial.,,False,bad,,,
133,It's not because we don't care.,,True,bad,,,
134,It's the opposite.,,False,bad,,,
135,It's because we care.,,True,bad,,,
136,It's difficult and it's complex.,,False,bad,,,
137,And it's so complex that we don't know what to do.,,False,bad,,,
138,"And because we have no idea what to do, we just pick whatever it was that was chosen for us.",,False,bad,,,
139,I'll give you one more example.,,False,bad,,,
140,This is from a paper by Redelmeier and Shafir.,,False,bad,,,
141,"And they said, ""Would this effect also happens to experts?",,True,bad,,,
142,"People who are well-paid, experts in their decisions, and who make a lot of them?""",,False,bad,,,
143,And they took a group of physicians.,,False,bad,,,
144,They presented to them a case study of a patient.,,False,bad,,,
145,"They said, ""Here is a patient.",,False,bad,,,
146,He is a 67-year-old farmer.,,False,bad,,,
147,"He's been suffering from right hip pain for a while.""",,False,bad,,,
148,"And then, they said to the physicians, ""You decided a few weeks ago that nothing is working for this patient.",,False,bad,,,
149,"All these medications, nothing seems to be working.",,False,bad,,,
150,So you refer the patient for hip replacement therapy.,,False,bad,,,
151,Hip replacement.,,False,bad,,,
152,"Okay?""",,False,bad,,,
153,So the patient is on a path to have his hip replaced.,,False,bad,,,
154,"Then they said to half of the physicians, ""Yesterday, you reviewed the patient's case, and you realized that you forgot to try one medication.",,True,bad,,,
155,You did not try ibuprofen.,,True,bad,,,
156,What do you do?,,True,bad,,,
157,Do you pull the patient back and try ibuprofen?,,True,bad,,,
158,"Or do you let him go and have hip replacement?""",,True,bad,,,
159,"Well, the good news is that most physicians in this case decided to pull the patient and try ibuprofen.",,True,bad,,,
160,Very good for the physicians.,,True,bad,,,
161,"To the other group of physicians, they said, ""Yesterday when you reviewed the case, you discovered there were two medications you didn't try out yet - ibuprofen and piroxicam.""",,True,bad,,,
162,You have two medications you didn't try out yet.,,False,bad,,,
163,What do you do?,,True,bad,,,
164,"You let him go, or you pull him back?",,False,bad,,,
165,"And if you pull him back, do you try ibuprofen or piroxicam?",,True,bad,,,
166,"Which one?""",,False,bad,,,
167,"Now, think of it:",,False,bad,,,
168,"This decision makes it as easy to let the patient continue with hip replacement, but pulling him back, all of the sudden it becomes more complex.",,False,bad,,,
169,There is one more decision.,,False,bad,,,
170,What happens now?,,True,bad,,,
171,The majority of the physicians now choose to let the patient go for a hip replacement.,,False,bad,,,
172,"I hope this worries you, by the way - (Laughter) when you go to see your physician.",,True,bad,,,
173,"The thing is that no physician would ever say, ""Piroxicam, ibuprofen, hip replacement.",,True,bad,,,
174,"Let's go for hip replacement.""",,True,bad,,,
175,"But the moment you set this as the default, it has a huge power over whatever people end up doing.",,False,bad,,,
176,I'll give you a couple of more examples on irrational decision-making.,,False,bad,,,
177,Imagine I give you a choice:,,False,bad,,,
178,"Do you want to go for a weekend to Rome, all expenses paid - hotel, transportation, food, a continental breakfast, everything - or a weekend in Paris?",,True,bad,,,
179,"Now, weekend in Paris, weekend in Rome - these are different things.",,False,bad,,,
180,"They have different food, different culture, different art.",,False,bad,,,
181,Imagine I added a choice to the set that nobody wanted.,,False,bad,,,
182,"Imagine I said, ""A weekend in Rome, a weekend in Paris, or having your car stolen?"" (Laughter)",,True,bad,,,
183,"It's a funny idea, because why would having your car stolen, in this set, influence anything?",,True,bad,,,
184,(Laughter),,True,bad,,,
185,But what if the option to have your car stolen was not exactly like this?,,True,bad,,,
186,"What if it was a trip to Rome, all expenses paid, transportation, breakfast, but it doesn't include coffee in the morning?",,True,bad,,,
187,"If you want coffee, you have to pay for it yourself, it's two euros 50.",,True,bad,,,
188,(Laughter),,True,bad,,,
189,"Now in some ways, given that you can have Rome with coffee, why would you possibly want Rome without coffee?",,True,bad,,,
190,It's like having your car stolen.,,True,bad,,,
191,It's an inferior option.,,True,bad,,,
192,But guess what happened?,,True,bad,,,
193,"The moment you add Rome without coffee, Rome with coffee becomes more popular, and people choose it.",,True,bad,,,
194,"The fact that you have Rome without coffee makes Rome with coffee look superior, and not just to Rome without coffee - even superior to Paris.",,True,bad,,,
195,(Laughter),,True,bad,,,
196,Here are two examples of this principle.,,False,bad,,,
197,"This was an ad in The Economist a few years ago that gave us three choices: an online subscription for 59 dollars, a print subscription for 125 dollars, or you could get both for 125.",,True,bad,,,
198,(Laughter),,True,bad,,,
199,"Now I looked at this, and I called up The Economist, and I tried to figure out what they were thinking.",,True,bad,,,
200,"And they passed me from one person to another to another, until eventually I got to the person who was in charge of the website, and I called them up, and they went to check what was going on.",,False,bad,,,
201,"The next thing I know, the ad is gone, no explanation.",,True,bad,,,
202,So I decided to do the experiment that I would have loved The Economist to do with me.,,True,bad,,,
203,I took this and I gave it to 100 MIT students.,,False,bad,,,
204,"I said, ""What would you choose?""",,False,bad,,,
205,These are the market shares - most people wanted the combo deal.,,True,bad,,,
206,"Thankfully, nobody wanted the dominant option.",,False,bad,,,
